"2","DJANGO turns the corner to the stable and stands behind them."
"2","They dont see him."
"2","Big John rears back to make the first WHIP LASH."
"2","WHEN."
"2","DJANGOS VOICE stops him; DJANGO John Brittle Big John breaks his whip stride looks."
"2","up and in a discarded full length broken mirror from the big house laying abandoned against the stable wall he sees DJANGO dressed in his powder blue satin Little Lord Flauntleroy outfit surrounded by his pack of little French Bulldogs."
"0","LITTLE JODY on her knees tied to the dead tree stump looks up sees the same thing in the mirror."
"2","LITTLE RAJ looks to his left at the sounds of the voice."
"2","BIG JOHN turns toward Django who he still doesnt recognize."
"2","DJANGO just stares back."
"2","BIG JOHN smile disappears."
"2","He recognizes Django."
"2","So does Roger."
"2","LITTLE RAJ Django Django crosses toward Big John raising up his arm like hes going to shake his hand."
"2","DJANGO Remember me."
"2","Django extends his arm and Dr."
"2","Schultzs Derringer arm contraption."
"2","POPS the TINY GUN into his hand and he FIRES a tiny bullet smack dab into BIG JOHNS MERCILESS HEART."
"2","BIG JOHN FACE goes into shock."
"2","he falls to his knees."
"2","he looks up clutching his heart at Django."
"4","DJANGO I like the way you die boy."
"2","3 3 Big John hears it."
"2","then tips over dead."
"2","LITTLE JODY cant believe what shes just seen."
"2","FOUR OTHER SLAVES who just happen to be walking in the background see it."
"2","LITTLE RAJ is stunned."
"0","then comes to his senses fumbling for the gun he wears on his hip but since hes no gunman in his haste he gets it out of his holster but drops it on the ground."
"2","It goes off."
"2","BANG."
"0","SHOOTING himself in the foot he HOPS UP AND DOWN in pain."
"2","The Bulldogs scatter at the sound."
"2","of the BANG."
"2","DJANGO picks Big Johns WHIP off the ground."
"2","and begins WHIPPING LITTLE RAJ across the face and chest."
"2","MORE SLAVES gather."
"2","DJANGO WHIPS HIM TO THE GROUND whips him on the ground then throws the whip to the ground picks Rogers pistol off the ground and empties it (FIVE SHOTS) into Roger."
"2","To say the slaves are flabbergasted is a understatement."
"2","Dr."
"2","Schultz rides his horse up quickly rifle in his hand."
"2","He sees Django and the two dead bodies."
"2","Dr."
"2","SCHULTZ Who are they DJANGO Thats John Brittle and thats his little brother Raj."
"2","Dr."
"2","SCHULTZ Wheres Ellis DJANGO Hes the one hightailin it across that field right now."
"2","Ellis Brittle riding his horse full out through the cotton field trying to make an escape."
"2","SCHULTZS WINCHESTER goes to his eye he follows the rider with his rifle barrel."
"2","Dr."
"2","SCHULTZ Are you sure thats him Ellis gets further away."
"2","DJANGO Yes Dr."
"2","SCHULTZ Are you positive Ellis gets further away."
"2","DJANGO I dunno."
"2","Dr."
"2","SCHULTZ You dont know if youre positive Ellis gets further away."
"2","DJANGO I dont know what positivemeans."
"2","Dr."
"2","SCHULTZ It means youre sure."
"2","DJANGO Yes."
"2","Dr."
"4","SCHULTZ Yes what DJANGO Yes Im sure thats Ellis Brittle."
"2","BAM The German picks the middle Brittle brother off his horse."
"2","The dead man WIPES OUT horribly in the thick cotton brush."
"2","RED BLOOD splashes on WHITE COTTON."
"2","The German and Django have the entire plantations attention."
"2","Spencer Bennett (with his Winchester) his SONS and his OVERSEERS and some HOUSE NIGGERS come around like a angry mob."
"2","The German tosses his rifle in the dirt and raises his hands."
"2","Django does the same with his pistol."
"2","Dr."
"2","Schultz addresses the ANGRY MOB."
"2","Dr."
"2","SCHULTZ Everybody calm down we mean no one else any harm SPENCER Just who the hell are you two jokers 35; Drï¿½."
"2","SCHULTZ I am Dr."
"2","King Schultz a legal representative of the criminal justice system of the United States of America."
"2","The man to my left is Django Freeman hes my."
"2","deputy."
"2","In my pocket is a warrant signed by circuit court judge Henry Allen Laudermilk of Austin Texas for the arrest and capture dead or alive of John Brittle Ellis Brittle and Roger Brittle DJANGO They were goin by the name Shaffer."
"2","Dr."
"2","SCHULTZ You know them by the name Shaffer."
"2","But the butchers real nameswere Brittle."
"2","These are wanted men."
"2","The law wants them for murder."
"2","I reiterate this warrant states dead or alive."
"2","When Django and myself executed these men on sight we were operating within our legal."
"2","boundaries."
"2","Now I realize passions are high."
"0","But I must warn you the penalty for taking deadly force against a officer of the court in the performance of his duty is you will be hung by the neck until you are dead."
"2","This does put a momentary pause in the lynch mobs blood lust."
"2","After his dramatic pause for effect."
"2","Dr."
"2","Schultz says; Dr."
"2","SCHULTZ May I please remove the warrant from my pocket so you may examine it Resting his Winchester over his shoulder Bennett reaches for the paper."
"2","SPENCER Gimmie."
"2","Dr."
"2","Schultz removes the warrant from his jacket pocket and hands it to the plantation owner."
"2","Bennett reads it silently to himself resigned to what it says."
"2","Dr."
"2","SCHULTZ Satisfied."
"2","Bennett eyes go from the warrant to the German."
"2","Dr."
"2","SCHULTZ May I have that back 36 Bennett hands Schultz back the piece of paper."
"2","Dr."
"2","SCHULTZ We good BENNETT Get off my land."
"2","Dr."
"2","SCHULTZ Post haste."
"2","(TO DJANGO) Load up the bodies as quickly as you can and lets get out of here."
"2","TIME CUT All three dead Brittle Brothers lie over the back of the extra horse the bounty hunters brought with them."
"2","Both Bounty Hunters are back in their saddles ready to leave."
"2","With all the eyes of the plantation on them the white and black man start to ride out when Spencer Big Daddy Bennett steps in their way for one final threat."
"2","BENNETT Aint nobody gonna touch you and your Jimmie while you on my property."
"2","But for lettin a nigger kill a white man and especially for letting a nigger kill a white man in a audience of niggers yall aint gonna make it out of the county alive."
"2","Mark my words Schultz by tomorrow morning your niggers gonna be stripped and clipped and hangin from my motherfuckin gate."
"2","Dr."
"2","SCHULTZ Im fully aware Bennett that you and your regulator playmates arent shy about killing for what you believe in."
"2","But mark my words Big Daddy if you make a move towards Django or myself you better be prepared to die for it."
"2","The two men ride off."
"2","The Black and White Audience watch them go."
"2","EXT A TENNESSEE LAKE NIGHT INSERT: Dr."
"2","Schultzs SADDLE BAG the doctors hands remove THREE STICKS /."
"2","OF DYNAMITE from it."
"2","3 7 INSERT: The doctors HANDS bind the Three Sticks of Dynamite together."
"2","INSERT: The Three Sticks are WRAPPED UP in a BRIGHT YELLOW BANDANA."
"2","INSERT: The Yellow Dynamite Sticks are buried in dirt about half way with the yellow part protruding from out of the ground."
"2","CUT TO."
"2","CU SPENCER BENNETT lying on his belly in the grass."
"2","SPENCER BENNETT Thats them sonsabitches."
"2","SPENCERS POV: We see the camp by the lake that Dr."
"2","Schultz and Django have set up."
"2","Both wrapped up in bedrolls."
"2","The dead bodies of the Brittle Brothers lie by them in a pile."
"2","A campfire slowly dims."
"2","We Cut Back to Spencer Bennett lying on his belly with SIX OTHER RIFLE CARING MEN observing the camp from over a grade."
"2","The Men sneak back down the hill the way they came."
"0","Where about TWENTYFOUR REGULATORS are waiting for them ON HORSEBACK all of the riders heads are covered by FLOUR SACKS with eyes and mouth holes cut out."
"2","Some carry TORCHES all carry RIFLES or SHOTGUNS."
"2","Spencer mounts his horse."
"2","Big Daddy issues orders astride his steed."
"2","SPENCER BENNETT Now unless they start shootin first nobody shoot em."
"2","Thats way too simple for these jokers."
"2","Were gonna whip that nigger lover to death."
"2","And Im gonna personally strip and clip that garboon myself."
"2","Having said his blood thirsty words he puts the flour sack over his head."
"0","He tussles with the sack for a bit then from inside the sack; SPENCER BENNETT Damn I cant see fuckin shit outta this thing."
"2","He sticks his fingers in the."
"2","eye holes and rips trying to make the holes bigger he only succeeds in makingvisibility more obscured."
"2","BRADSHAW We ready or what 3 7 SPENCER BENNETT Hold on Im fuckin with my eye holes."
"2","(RIPS) Shit."
"2","I just made it worse."
"2","He rips."
"2","it off his head in frustration."
"0","RANDY I cant see shit either."
"2","REDFISH Who made this goddamn shit 0."
"2","Willards wife."
"2","WILLARD Well make you own goddamn masks SPENCER (TO WILLARD) Look nobodys saying they dont appreciate what Jenny did."
"2","REDFISH Well if all I hadda do was cut a bag I could cut it better then this."
"2","How boutyou Robert can you see ROBERT Not too good."
"2","I mean if I."
"2","dont move my head I can see you pretty good."
"2","more or less."
"2","But when I start ridin the bag starts moving all over and Im riding blind."
"2","Randy tears at his bag."
"0","RANDY Oh shit I just made mine worse."
"0","He puts it onthen says; RANDY Yep its worse."
"2","He yanks it off his head."
"2","RANDY Did anybody bring any extra bags TERRY No no one brought a extra bag 3 9 RANDY Im just asking."
"2","DOUG Do we hafta wear em when we ride SPENCER Shitfire if you dont wear em as you ride up that just defeats the purpose."
"2","Redfish fatter then some (but not all) takes off his bag."
"0","REDFISH I cant see in this fucking thing I cant breathe in this fucking thing And I cant ride in this fucking thing WILLARD Fuck all yall Im going home."
"2","I watched my wife work all day gettin thirty bags ready for you ungrateful sonsabitches And all I hear is criticize criticize criticize."
"2","From now on dont ask me or mine for nothin Willard rides off."
"2","removes his bag and yells after Willard."
"2","SPENCER O."
"0","I tole yo to keep quiet Theyre asleep not dead."
"2","But Willards riding off."
"0","SPENCER Fuck Willard Look lets not forget why were here."
"2","We gotta killer nigger over that hill."
"2","And we gotta make a lesson outta em."
"2","RANDY Okay Im confused are the bags on or off Robert takes off his bag and says; ROBERT I think we all think the bags was a nice idea."
"0","But not pointing any fingers they could of been done better."
"2","So how bout no bags this time but next time we do the bags right and then we go full regalia."
"2","Everyone takes off their bag."
"0","SPENCER Wait a minute I didnt say no bags YO TERRY But nobody can see."
"2","SPENCER So TERRY So it would be nice to see."
"0","SPENCER Goddamit this is a raid I cant see you cant see so what All that matters is can the fuckin horse see Thats a raid."
"2","Spencer puts on his sack everyone else reluctantly does as well."
"2","EXT LAKE NIGHT The THIRTY RIDERS all with SACKS OVER THEIR HEADS come riding over the hill hooting and hollerin."
"2","Since nobody can see they ride haphazard into each other."
"2","Redfish falls off his horse hard on his fat ass."
"2","They surround the camp and when the sleeping Schultz and Django dont react they know somethings up."
"2","But since nobody can see everybody and everybodys horse is."
"2","confused."
"0","WE HEAR A GROUP OF LINES FROM CIRCLING COWBOYS ON HORSEBACK WITH BAGS OVER THEIR HEADS: Where are they I cant see They tricked us Did somebody fall Where the hell are they Yall Redfish fell off his horseHes kinda hurt bad."
"2","Then amongst the confusion."
"2","WE SNAP ZOOM TO A BIG TREE on the other side of the lake Then quickly cut into The Tree."
"2","Till were in a CU OF Dr."
"2","SCHULTZ with a SCOPE SIGHT RIFLE up to his eye."
"2","SCOPE SIGHT POV The Yellow covered STICKS OF DYNAMITE protruding from the ground are inside the scope sight circle Horse hooves step around it."
"2","TWO SHOT Dr."
"2","SCHtJLTZ and DJANGO up in a tree."
"2","Dr."
"2","SCHULTZ Auf wiedersehen."
"2","L He fires."
"2","The Camp EXPLODES Blowing Horses and Riders Apart."
"2","Dr."
"2","Schultz and Django lift up repeating rifles."
"2","Dr."
"0","SCHULTZ Let em have it DJANGO I cant see nothin."
"2","Dr."
"2","SCHULTZ Just fire into the smoke."
"2","The two treetop killers let loose with rifle fire."
"2","INSIDE OF THE SMOKE pandemonium reigns."
"2","Horses and Men trip over bodies and pieces of bodies of horses and men."
"0","Men with legs and arms blown off yell bloody murder hurt and scared Horses cry."
"2","Some struggle to get the sacks off their heads while scared horses dance and buck in panic."
"2","Some are shot by the rifle fire."
"0","The rest of the men not blown up and still on horseback between the sacks and the smoke still cant see worth a damn."
"2","And Men and Horses collide with one another which causes more bucking and riders falling."
"2","About fifteen of the men who can still ride high tail it the fuck out of there."
"2","Whipped and whimpering like dogs."
"2","SPENCER BENNETT on his horse with the other fleeing regulators RIDES for his life."
"2","SCOPE SIGHT POV We see the back of the fleeing Bennett smack dab in the cross hairs."
"2","DJANGO scope sight rifle up to his eye."
"2","Schultz next to him says; Dr."
"2","SCHULTZ Hes getting away."
"2","DJANGO I got em."
"0","SPENCERS HORSE his hooves race and rip up the grass."
"2","SPENCER riding for his life."
"2","DJANGO scope sight rifle up to his eye."
"2","Dr."
"2","SCHULTZ Hes getting out of range."
"2","DJANGO I got em."
"2","INSERT: A black finger squeezes the rifle trigger."
"2","SPENCER BENNETT were behind him as he rides away OFF SCREEN we hear the whistling of what sounds like an incoming missle."
"2","SPENCER BENNETT were in."
"2","front of Spencer Bennett as he rides when Djangos bullet RIPS THROUGH his CHEST."
"2","DJANGO DJANGO I got em."
"2","SPENCER BENNETT falls from his horse dead."
"2","DJANGO scope sight rifle in his hand big smile on his face looks."
"2","to Dr."
"2","Schultz."
"2","Dr."
"4","SCHULTZ Like that huh Referring to the scope sight rifle; DJANGO I like."
"2","Dr."
"2","SCHULTZ Well I think while they take this opportunity to lick their wounds we should take this opportunity to get the fuck out of Tennessee."
"2","They hop out of the tree."
"2","MONTAGE Dr."
"2","Schultz in a big city buying Django a new saddle."
"2","Django gets his first initial D etched into it."
"2","The men go to different stores to purchase Djangos wardrobe."
"2","The outfit bought is selected by Django with suggestions offered by Schultz."
"2","When hes done Django looks damn handsome in his new duds."
"2","Brown cowboy boots Green Corduroy Jacket Smokey Grey Shirt Tan Skin Tight Pants and Light Brown Cowboy Hat."
"2","He looks a."
"2","bit like Elvis in Flaming Star and a Little Joe Cartwright on Bonanza."
"2","However tellingly he keeps Ace Specks Winter Coat as his winter coat."
"4","EXT COUNTRY MEADOW PRETTY DAY Django sitting on his new saddle in his new duds rides alongside the good doctor Schultz."
"2","The German carries a PICNIC BASKET."
"2","Dr."
"2","SCHULTZ But Im serious son Greenville is just too dangerous for you to go fucking around there."
"2","Youre a freed slave you should be in New York."
"2","You shouldnt be in Greenville you shouldnt even be forty miles on any side of Greenville."
"2","You shouldnt be anywhere in Mississippi."
"2","DJANGO Shes my wife its my job to look after her."
"0","If Greenvilles where I gotta go to find out where she went then I gotta go."
"2","Now you were sayin where I gotta go first Dr."
"2","SCHULTZ Thereshould be some sort of records office."
"2","You know when she was sold you know where she came from the Carrucan Plantation and you know her name."
"2","what is her name DJANGO Broomhilda."
"2","Schultz reacts."
"2","Dr."
"2","SCHULTZ Broomhilda Django."
"2","nods his head yes."
"2","Dr."
"2","SCHULTZ Were her owners German Now Django reacts How did he know that DJANGO Yeah how did you know She wasnt born on The Carrucan Plantation."
"2","She was raised by a German mistress The Von Shafts."
"2","She can speak a little German too."
"2","Dr."
"2","SCHULTZ Your wife DJANGO Yeah when she was little her mistress taught her so shed have somebody to talk German with."
"2","Dr."
"2","SCHULTZ So let me get this straight your slave wife speaks German and her name is Broomhilda Von Shaft."
"2","DJANGO Yep."
"2","Mouthful huh Dr."
"2","SCHULTZ To say the least."
"2","(stopping the horse) This looks like a very pretty place to have our picnic."
"4","Whatd ya say here TIME CUT EXT PICNIC IN COUNTRY MEADOW PRETTY DAY The two men sit on a blanket with a nice picnic spread spread out."
"2","Django eats a cucumber sandwich with the crust cut off and drinks a cup of tea."
"2","DJANGO How did you know Broomhildas first masters were German Dr."
"2","SCHULTZ Broomhilda is a German name."
"2","If they named her it stands to reason theyd be German."
"2","DJANGO Lotsa gals where you from named Broomhilda Dr."
"0","SCHULTZ No not so much."
"2","Broomhilda is the name of a character in one of the most popular of all the German legends."
"2","DJANGO Really Theres a story bout Broomhilda Dr."
"2","SCHULTZ Yes there is."
"2","DJANGO Do you know it Dr."
"2","SCHULTZ Every German knows that story."
"2","Would you like me to tell you Django nods his head yes."
"2","Dr."
"2","SCHULTZ Well Broomhilda was a princess."
"2","She was the daughter of Wotan the god of all gods."
"0","Anyway her father is really mad at her."
"2","DJANGO What she do."
"2","Dr."
"2","SCHULTZ I dont exactly remember."
"2","I think she disobeys him in some way."
"2","So at first hes just going to obliterate her DJANGO Obliterate."
"2","what does that mean Dr."
"2","SCHULTZ Like blow up."
"2","He pantomimes a explosion."
"2","DJANGO Phew thats pretty mad."
"2","Dr."
"2","SCHULTZ Yes it is and like most fathers given a little time he calms down a bit."
"2","Hes still mad at her."
"0","He still wants to punish her."
"2","Just not."
"2","blow her up."
"2","So instead what he does is he puts her high on top of a mountain."
"2","DJANGO Broomhildas on a mountain Dr."
"2","SCHULTZ Its a German legend theres always going to be a mountain in there somewhere."
"2","So he puts her on top of the mountain and he puts a fire breathing dragon there to guard the mountain."
"2","And."
"2","then he surrounds her in circle of hellfire."
"2","And there Broomhilda shall remain unless a hero arises brave enough to save her."
"2","DJANGO Does a fella arise From now on as Dr."
"2","Schultz talks hes beginning to realize something he wasnt aware of when the conversation started."
"2","Dr."
"2","SCHULTZ Yes Django as a matter he does."
"2","A fella named Sigfried."
"2","DJANGO Does Sigfried save her Dr."
"2","SCHULTZ Yes he does and quite spectacularly so."
"0","Now true he is assisted in his triumph by a truly truly remarkable sword still having said that Sigfried triumphs over all of his obstacles not just due to his sword but due to his courage."
"2","He scales the mountain because hes not afraid of it."
"2","He defeats the dragon because hes not afraid."
"2","of him."
"2","Dr."
"2","SCHULTZ (CONT) He walks through hellfire because Broomhildas worth."
"2","it."
"2","After that last line of dialogue."
"2","the two men just let a moment pass as they nibble on their sandwiches."
"2","DJANGO I know how he feels."
"2","Dr."
"2","SCHULTZ I think Im just starting to realize that."
"4","He pours Django and himself some more tea out of a fancy tea pot as he thinks about what hes going to say next."
"2","Dr."
"4","SCHULTZ Look Django I dont doubt one day you will save your lady love."
"0","But Im afraid I cant let you go to Greenville in a good conscious."
"2","Let me ask you a question how do you like the bounty hunting business DJANGO Kill white folks and they pay ya Whats not to like Dr."
"2","SCHULTZ I hafta admit we make a good team."
"2","DJANGO But Ithought you were mad at me for killin Big John and Rodger Dr."
"2","SCHULTZ Yes on that occasion you were a tad overzealous."
"2","But normally thats a good thing."
"2","Howd you like to partner up for the winter DJANGO Whatd ya mean partner up Dr."
"2","SCHULTZ You be my deputy for real this time."
"2","A lot of the big money is in outlaw gangs."
"2","Some of these fellas are worth fifteen hundred or three thousand a piece."
"2","With one man anything over three men is a risk."
"2","But with a partner Creating cross fire Its fish in a."
"2","barrel."
"2","A lot of these gangs hold up in thehills for the winter."
"2","DJANGO You makin another agreement W7 Dr."
"2","SCHULTZ Yes."
"2","You work with me through the winter till the snow melts."
"2","I give you a third of my bounties."
"2","And while were together Ill teach you a few things youre going to need to know."
"2","DJANGO Can you teach me how to make Tony do that head bow thing that Fritz can do Dr."
"2","SCHULTZ That among other things."
"2","We make some money this winter when the snow melts Ill take you to Greenville myself and well find where they sent your wife."
"2","Im pretty good at finding people."
"0","Is it a deal No white man has ever done anything for Django just to him."
"2","So understandably hes a little suspicious."
"2","DJANGO Why you care what happens to me Why you care if I find my wife Dr."
"2","SCHULTZ Well frankly Ive never given anybody their freedom before."
"2","And now that I have I feel vaguely responsible for you."
"2","Youre just not ready to go off on your own its that simple."
"0","Youre too green youll get hurt."
"2","Plus when a German meets a real life Sigfried."
"2","its kind of a big deal."
"2","As a German Im obliged to help you on your quest to rescue your beloved Broomhilda."
"2","Django accepts that response."
"2","What follows is a MONTAGE covering the five months that Django and Schultz partner up as bounty hunters."
"2","Schultz wears his normal ensemble."
"2","Django wears his cool looking Green Jacket unless its really cold which a lot of this Montage is."
"2","Then he still wears Ace Specks raw hide winter coat over his cool clothes."
"2","WE SEE A SCENE to be improvised (more or less) where Dr."
"2","Schultz teaches Django how to draw and shoot the pistol in the holster at his hip."
"2","By the end of the scene after trial and error we see Djangos going to be good at this."
"2","EXT HILLSIDE SUNNY DAY We see Django and Dr."
"2","Schultz walking up a hill."
"2","Tony and Fritz have been left tied up downhill."
"2","Django leads a extra body HORSE (named PONCHO) behind him."
"2","Dr."
"2","Schultz carries his scope sight rifle in a long case."
"2","They get to the top of the hill."
"2","It overlooks a small farmhouse."
"2","Y 8 DOWN BELOW WE SEE A LITTLE MAN struggling behind a plow and his FIFTEEN YEAR OLD SON helping him by leading the horse forward."
"2","On top of their perch on the hill top Dr."
"2","Schultz says; Dr."
"2","SCHULTZ Keep down or hell see you."
"2","DJANGO Who that farmer Who cares Dr."
"2","SCHULTZ Well since we came here to kill em he just might."
"2","DJANGO What The little man pushin that plow Dr."
"2","SCHULTZ That little man pushing that plow is Smitty Bacall."
"2","DJANGO Smitty Bacall is a farmer Dr."
"2","SCHULTZ No."
"2","Smitty Bacall is a stagecoach robber whos hiding out as a farmer because theres a seven thousand dollar bounty on his head."
"2","He hands Django the scope rifle case."
"2","Dr."
"2","SCHULTZ And hes all yours my boy."
"2","DJANGO lays on his belly with the Scope Sight up to his eye."
"2","SCOPE SIGHT POV: on the Farmer struggling behind his plow working hard with his horse and his son."
"2","Djangos finger on the trigger."
"2","but he hesitates."
"2","Dr."
"0","SCHULTZ Oh what happened."
"2","to mister I wanna kill white folks for money DJANGO His sons with him."
"2","Dr."
"2","SCHULTZ Good."
"2","Hell have a loved one with him."
"2","Maybe even share a last word."
"2","Thats better then most get and a damn."
"2","sight better then he deserves."
"2","1Ï¿½9 Django still hesitates."
"2","Dr."
"2","SCHULTZ Put down the rifle."
"2","Dont worry Im not mad at you."
"2","Take out Smitty Bacalls handbill."
"2","Django removes the folded up handbill from the pocket of his tan pants."
"2","Dr."
"2","SCHULTZ Read it aloud."
"2","Consider it todays lesson."
"2","DJANGO (READING) Wanted dead or alive."
"2","Smitty Bacall and The Smitty Bacall Gang."
"2","For murder and stagecoach robbery."
"2","Seven thousand dollars for Smitty Bacall."
"2","One thousand and five hundred dollars for each of his gang members."
"2","Known members of The Smitty Bacall Gang are as follows DANDY MICHAELS GERALD NASH and CRAZY CRAIG KOONS."
"2","Dr."
"2","SCHULTZ Well done."
"2","Bravo."
"2","THAT is who Smitty Bacall is."
"2","If Smitty Bacall wanted to start a farm at twentytwo they would never of printed that."
"2","(REFERRING TO THE HANDBILL) But Smitty Bacall wanted to rob stagecoaches and he didnt mind killing people to do it."
"2","You want to save your wife by doing what I do This is what I do."
"2","I kill people and sell their corpses for cash."
"2","His corpse is worth seven thousand dollars."
"2","Now quit your pussyfootin and shoot him."
"2","Django SHOOTS."
"2","The Little Man down below behind the plow falls down."
"0","The Young Boy doesnt know what happened at first."
"2","Then he figuresout his father was just shot."
"2","He goes to him in the dirt."
"2","Dr."
"2","SCHULTZ You need to keep that Smitty Bacall handbill."
"2","DJANGO Why Dr."
"2","SCHULTZ Its good luck."
"2","You always keep the handbill of your first bounty."
"2","They begin walking down the hill to collect Smitty Bacalls body leading the extra body horse behind them."
"2","50 As they walk down hill they watch the little scene of Smitty Bacalls Son cradling his dying father."
"2","in his arms the older man speaking his last words to his son before he dies."
"2","Dr."
"2","SCHULTZ See theyre having a tender little father son moment now."
"2","No doubt the most heartfelt one theyve ever had."
"2","EXT SNOWY FOREST NIGHT Its now full on snowy winter in the hills."
"2","Django practices his quick draw against a SNOWMAN hes built."
"2","He sticks a BOTTLE in it so the bottom of the bottle is where the snowmans heart would be."
"2","He DRAWS."
"2","Shoots the bottle heart He DRAWS."
"2","Shoots the left coal eye."
"2","He DRAWS."
"2","Shoots the right coal eye."
"2","He DRAWS."
"2","Shoots the carrot nose."
"2","Dr."
"2","Schultz comes up behind him."
"2","Dr."
"2","SCHULTZ I think its safe to say youre faster then the snowman."
"2","EXT SNOWY FOREST DIFFERENT NIGHT A outlaw gang known as The WILSON LOWE GANG (five guys) ride through a snowy forest at night."
"2","When all five men and their Horses are SHOT FROM ABOVE."
"2","DJANGO AND SCHULTZ up in a tree FIRING DOWN ON them."
"2","EXT WINTER MOUNTAIN TOWN MAIN STREET NIGHT The FLAKES continue to FALL HARD as Dr."
"0","Schultz and Django ride down the main street of town pulling poor Poncho whos FULLY LOADED DOWN with five corpses."
"2","571 The local SHERIFF DON GUS watches the two men ride up he knows them."
"2","SHERIFF GUS Doctor and Django how the hell are ya and who the hell ya got there Dr."
"2","SCHULTZ The Wilson Lowe Gang."
"2","SHERIFF GUS Who the hells The Wilson Lowe Gang Dr."
"2","Schultz removes a handbill from his inside jacket pocket and hands it down to the friendly peace officer."
"2","Dr."
"2","SCHULTZ Bad Chuck Wilson and meaner Bobby Lowe."
"2","And three of their acolytes."
"0","SHERIFF GUS Just leave em out here they aint going nowhere."
"4","And ifin they do god must love em so who are we to say."
"2","Come outta the snowy snow and git yourself some coffee."
"2","TNT SHERIFF GUSS OFFICE NIGHT The snow encrusted bounty hunters come inside the lawmans office."
"2","They exchange pleasantries about the weather as the Sheriff pours them coffee."
"2","After the two frosty gentlemen have drunk some of the hot liquid they get down to business."
"2","As Schultz and Gus discuss the bounties Django reads the handbills aloud from off the wall."
"2","On the third one he reads WARREN VANDERS and a two thousand dollar bounty That one Schultz says."
"2","Django RIPS IT off the wall."
"2","As the winter has progressed we see theyve become a genuine bounty hunting team."
"2","And Django a genuine bounty hunter."
"2","EXT PRETTY MEADOW DAY The snow has melted and its SPRING."
"2","And inside of this meadow Django practices his fast draw against five men."
"2","by Schultz throwing FIVE COINS in the air."
"2","DJANGO DRAWS FAST shoots three coins FIRES again hitting another then falls to the ground to get the fifth."
"2","He looks up from the ground at Schultz."
"2","5L As Schultz collects the coins off the ground he says; Dr."
"2","SCHULTZ Youre pretty confident arent you Django nods his head yes."
"2","Dr."
"2","SCHULTZ You have reason to be."
"2","He holds out his fist opens his hand the coins lay in his palm."
"2","All the coins have bullet holes dead in their center."
"2","He drops them on top of Django."
"2","DJANGO Still think Im too green for Greenville Dr."
"2","Schultz removes a pipe sticks it in his mouth and says; Dr."
"2","SCHULTZ Oh youre ready for Greenville."
"2","He lights a match then lights the pipe puffing as he says; Dr."
"2","SCHULTZ Greenville ready for you that Im not so sure."
"2","He blows out the match."
"2","WE GO TO BLACK What we also saw in the above montage is Django shake off a lifetime of slavery."
"2","Django in his green jacket in his cowboy hat on top of his steed Tony with his gun hanging from his hip has become his own man."
"0","Hes not a slave anymore."
"2","Hes a bounty hunter."
"0","BLACK TITLE CARD ACROSS THE SCREEN ONE LETTER AT A TIME STYLE (ala Rocky and FLASHDANCE) MISSISSIPPI CUT TO EXT THE TOWN OF GREENVILLE MISSISSIPPI DAY The whole Main Street of Greenville is thick with five inches of shit brown mud that all the horse hooves and wagon wheels and slave feet have to wade through to get from one end of the town to the other."
"2","53 We see Django and Dr."
"2","Schultz enter the town and slosh their horses in the mud down the main street of Greenville Mississippi."
"2","The buying and selling of slaves is what the whole town is built around."
"2","BLACK MEN WOMEN and CHILDREN in BONDAGE are everywhere you look."
"2","LINES OF CHAINED SLAVES being marched one way or the other move through the muddy streets of Greenville."
"2","WHITE MEN on horses move them along."
"2","BUCKBOARDS filled with DOMESTIC SLAVES (HOUSE NIGGERS) and pretty PONYS driven by WHITE MEN roll through the street."
"2","A YOUNG WHITE BOY (14 years old) a shepherd leads a bunch of SLAVE CHILDREN through town."
"2","A SHEPHERDS DOG HELPS HIM OUT BY MOVING THE KIDS ALONG."
"2","Impromptu slave auctions take place on almost every block."
"2","A SUBTITLE APPEARS on the bottom of the screen: GREENVILLE CHICKASAW COUNTY MISSISSIPPI Dr."
"2","Schultz takes in this African flesh market where human beings sell other human beings with disgust and a little bit of shock."
"2","Django is neither disgusted or."
"2","shocked he knows first hand how Greenville operates."
"2","As he rides Tony through town in his snappy duds he looksat the BLACK MEN half dressed: in chains."
"2","He REMEMBERS HIMSELF with his six Other Companions from earlier being walked through the mud of Main Street by The Speck Brothers."
"2","On that day he might as well of been a steer."
"4","Today with a gun on his hip money in his pocket in his snappy outfit astride his steed Tony he feels so different from these wretched half naked bastards it gives him a bit of a chill."
"2","Django sees the towns railroad depot and across from it a huge SLAVE PEN like a STEER CORRAL."
"0","At the moment theres no train in the depot."
"2","WE FLASH ON The TRAIN at a earlier time pulling into the depot."
"2","INSIDE ONE OF THE BOXCARS amidst a boxcar full of shirtless BLACK MALES Django watches the train pull into the station from inside the wooden slates of the boxcar."
"2",": A hatch in the roof of the boxcar is NOISILY YANKED OPEN and TWO WHITE SLAVE TRADERS (RUSS AND JUDD) peer down at their human cargo."
"2","JUDD Good god almighty these niggers stink I F RUSS Niggers stink wheres the shock (to the Slaves BELOW) Okay you bucks listen up and listen well Im only gonna say this once."
"2","Theres a slave corral right across from this boxcar."
"2","We gittin ready to open these doors."
"2","When we do yall run as fast as you can right into that pen."
"0","Anyone gittin off trail gonna get hurt and hurt bad."
"2","Now you niggers better comprehend."
